id,object_id,field,old_value,new_value,created_at,created_by
104913,7001405,financeUuid,8c3343bd-0750-4451-882b-7ce713c74e54,daa2c7e7-7d17-4d40-977d-31c7ea14ca83,2025-04-19 16:20:04 UTC,690914
104914,7001406,financeUuid,a9119733-9005-4009-a9f2-dca3e4d49a9a,2b2c3465-2cc4-4bd9-8ea4-dd881c3cee3f,2025-11-08 11:15:42 UTC,526559
104915,7001406,financeUuid,2b2c3465-2cc4-4bd9-8ea4-dd881c3cee3f,3df4bde7-9403-4d4f-bdbd-133d42f63c39,2026-04-01 17:20:11 UTC,540098
104916,7001406,financeUuid,3df4bde7-9403-4d4f-bdbd-133d42f63c39,9b159236-e494-493b-b49c-1e3fe944118d,2024-08-08 16:24:51 UTC,398482
104917,7001406,financeUuid,9b159236-e494-493b-b49c-1e3fe944118d,ef301a2e-a42c-4a46-82cd-3de29b7dc857,2024-09-13 20:29:01 UTC,669488
104918,7001407,financeUuid,f4ca2418-0671-4d0c-bbae-57b724289c06,20b76dbe-6298-4600-be3d-65110e077c64,2024-09-03 13:59:54 UTC,484791
104919,7001407,financeUuid,20b76dbe-6298-4600-be3d-65110e077c64,f3b24b5c-020d-4f0d-b8c2-a6945f485461,2025-08-13 08:13:12 UTC,592483
104920,7001407,financeUuid,f3b24b5c-020d-4f0d-b8c2-a6945f485461,38aa2662-adb4-4623-8f6b-82da057e1530,2024-11-24 20:36:21 UTC,764503
104921,7001407,financeUuid,38aa2662-adb4-4623-8f6b-82da057e1530,b858c918-1631-4984-b9c1-30ac266ec037,2025-01-25 08:09:09 UTC,240000
104922,7001407,financeUuid,b858c918-1631-4984-b9c1-30ac266ec037,ea1fbc64-5b83-4785-88bd-e57d659a3ba8,2024-03-17 09:18:37 UTC,914952
104923,7001408,financeUuid,7eb61d92-77f9-4f89-ba72-644a64406615,8f92e25b-e3bd-4610-af59-6633458f2714,2025-06-29 02:29:11 UTC,144948
104924,7001408,financeUuid,8f92e25b-e3bd-4610-af59-6633458f2714,0421cad4-a304-4a69-a73a-2bdc0da4e07b,2026-04-10 11:33:03 UTC,896269
104925,7001409,financeUuid,96919891-ac55-4776-8940-774b4147f31a,7d22ca0e-f27f-43a7-ae7f-bb651ef059fc,2026-01-21 18:45:31 UTC,139846
104926,7001409,financeUuid,7d22ca0e-f27f-43a7-ae7f-bb651ef059fc,8410ca78-2f1a-47d2-9ad7-4c7832097ac4,2025-05-05 16:07:39 UTC,427331
104927,7001409,financeUuid,8410ca78-2f1a-47d2-9ad7-4c7832097ac4,97b3d71b-c1bc-49a3-925f-15a3ee51534b,2024-07-05 06:43:26 UTC,858176
104928,7001410,financeUuid,30682063-61d5-4bd6-b0bd-65a1b37eae96,9ef001d6-4811-4406-9ca4-a1602815458a,2025-08-07 10:24:38 UTC,910832
104929,7001410,financeUuid,9ef001d6-4811-4406-9ca4-a1602815458a,03f0c84a-2a9c-4b6c-a46a-a75a287ef075,2026-01-13 02:29:20 UTC,508528
104930,7001410,financeUuid,03f0c84a-2a9c-4b6c-a46a-a75a287ef075,9f55f70b-e6bb-4aab-b4b4-f9700955a8fd,2025-05-31 08:44:02 UTC,87633
104931,7001410,financeUuid,9f55f70b-e6bb-4aab-b4b4-f9700955a8fd,17873835-e0bd-43ea-80d5-435c4e0881d6,2024-07-28 23:24:27 UTC,141105
104932,7001411,financeUuid,6e05c40f-0c8c-4092-aa10-409be4f52a6f,cd207dfd-2dc7-450f-9eb1-cbd48b7950c1,2024-02-27 13:52:45 UTC,757142
104933,7001411,financeUuid,cd207dfd-2dc7-450f-9eb1-cbd48b7950c1,196a4185-fe28-4dd6-9d34-47ae67248a24,2024-08-04 06:25:51 UTC,31170
104934,7001411,financeUuid,196a4185-fe28-4dd6-9d34-47ae67248a24,38bc611a-beed-446e-9926-dc061366a88d,2025-02-16 12:02:11 UTC,958017
104935,7001412,financeUuid,6dc162f6-af49-419d-bf27-023693cda6c1,316a0b34-4968-4e01-ae7d-4e1ca3ded440,2024-12-14 19:59:17 UTC,955654
104936,7001412,financeUuid,316a0b34-4968-4e01-ae7d-4e1ca3ded440,2fa5b401-18f7-431d-892f-fa4ac150ce82,2026-01-14 11:16:51 UTC,148531
104937,7001412,financeUuid,2fa5b401-18f7-431d-892f-fa4ac150ce82,47f51abb-8dbf-479e-9071-4c4e583ed083,2024-12-25 07:46:15 UTC,671480
104938,7001412,financeUuid,47f51abb-8dbf-479e-9071-4c4e583ed083,8bf7ad7e-c112-4d53-b935-8c84cb0f0ad3,2026-04-21 23:31:37 UTC,899074
104939,7001412,financeUuid,8bf7ad7e-c112-4d53-b935-8c84cb0f0ad3,a804edb0-44fb-4027-beb7-dd1f9674045e,2025-07-28 00:48:20 UTC,830403
104940,7001413,financeUuid,3c98e7fc-701f-4ad1-afe4-a3da293fe471,6abf5fc1-f965-4a73-8278-3780e7255508,2024-02-07 20:35:42 UTC,705724
104941,7001413,financeUuid,6abf5fc1-f965-4a73-8278-3780e7255508,d5150700-f040-4024-aad8-3da0c167bb9a,2024-03-29 13:38:20 UTC,500895
104942,7001413,financeUuid,d5150700-f040-4024-aad8-3da0c167bb9a,2ea8c856-2383-4c00-9fb5-b2d70fcff679,2025-10-08 17:28:09 UTC,221614
104943,7001414,financeUuid,49e696c5-d09e-42c1-be8c-7432c7c9538b,84812148-7951-4e66-81e0-494f53faf517,2025-04-14 09:19:21 UTC,689166
104944,7001414,financeUuid,84812148-7951-4e66-81e0-494f53faf517,446eabce-32a1-47bc-b03c-01c33bdafdad,2025-11-13 19:32:12 UTC,50697
104945,7001415,financeUuid,641c311d-8463-4a81-81ea-071fca9c4129,cd9d0f28-aba0-4ada-99bf-90ef8b2d7905,2024-04-09 21:08:11 UTC,31282
104946,7001415,financeUuid,cd9d0f28-aba0-4ada-99bf-90ef8b2d7905,64d4c9a5-5184-42e6-b9e2-3ac30fbeb7f6,2025-02-14 06:58:34 UTC,460204
104947,7001415,financeUuid,64d4c9a5-5184-42e6-b9e2-3ac30fbeb7f6,2e95b66d-c1fe-4849-93c2-6639b286127e,2024-03-01 14:42:34 UTC,92765
104948,7001415,financeUuid,2e95b66d-c1fe-4849-93c2-6639b286127e,1b0e2bb4-d524-40ea-a7f9-46fd6240f14d,2024-12-21 19:11:04 UTC,552191
104949,7001416,financeUuid,d561446e-809d-460c-a741-07420fa22545,0e1e7ebf-f6be-4730-9c60-8873d5bdca3b,2025-01-20 19:54:53 UTC,492950
104950,7001416,financeUuid,0e1e7ebf-f6be-4730-9c60-8873d5bdca3b,507c16d6-0c89-4ad1-91d2-d8db66a17f30,2026-03-29 15:21:08 UTC,918985
104951,7001417,financeUuid,1a432685-22af-4e62-b8fc-b8c363e1e304,fdd811e8-b20a-4614-a8e9-9ad0212406c0,2025-10-08 14:18:25 UTC,901760
104952,7001417,financeUuid,fdd811e8-b20a-4614-a8e9-9ad0212406c0,96762643-e84c-4886-9795-21db4e8f58de,2026-03-30 08:05:58 UTC,377297
104953,7001417,financeUuid,96762643-e84c-4886-9795-21db4e8f58de,c630da25-4242-4e6a-8b5a-602daae50f9b,2025-04-23 08:56:34 UTC,14686
104954,7001417,financeUuid,c630da25-4242-4e6a-8b5a-602daae50f9b,886f8bd6-d6bf-4490-b36c-43f04a139e1f,2025-05-27 12:24:12 UTC,88207
104955,7001418,financeUuid,8f816f23-c65b-42d0-9486-9b2426f069a5,c7070b4f-30c9-4b40-8cec-dc7f3daad7a9,2026-01-04 09:33:57 UTC,656677
104956,7001418,financeUuid,c7070b4f-30c9-4b40-8cec-dc7f3daad7a9,a7663ace-d2bc-4263-8351-59520e01137c,2026-02-10 19:42:23 UTC,641500
104957,7001418,financeUuid,a7663ace-d2bc-4263-8351-59520e01137c,086f8e98-29dc-4f20-8829-80c328740141,2024-08-20 10:14:26 UTC,128614
104958,7001418,financeUuid,086f8e98-29dc-4f20-8829-80c328740141,ecdf2d60-4ccf-433b-b203-970d3825b4b4,2026-04-04 01:15:34 UTC,464637
104959,7001418,financeUuid,ecdf2d60-4ccf-433b-b203-970d3825b4b4,71b3fb66-6649-4730-b4f9-e190273ad59a,2024-11-05 17:28:06 UTC,410359
104960,7001419,financeUuid,653720d0-0854-4b59-a7c6-9388a2cb92e2,c9ef6690-cc8c-4107-bf63-fa31820893a0,2024-11-01 11:25:43 UTC,644896
104961,7001419,financeUuid,c9ef6690-cc8c-4107-bf63-fa31820893a0,015f9b57-2da9-48f1-a18f-5c53e0c5b835,2024-01-30 04:55:57 UTC,60114
104962,7001419,financeUuid,015f9b57-2da9-48f1-a18f-5c53e0c5b835,5c207bfe-9e4b-4843-8652-4aa6d1c4eecf,2024-02-11 10:13:15 UTC,123785
104963,7001419,financeUuid,5c207bfe-9e4b-4843-8652-4aa6d1c4eecf,02836dcd-f76c-4be1-b35b-39babbca7f81,2025-03-08 09:00:44 UTC,55228
104964,7001420,financeUuid,8bee39b3-e9df-4710-bcfc-f2947fe1ed34,de26d983-232a-4778-a763-3db403490e2e,2026-04-19 18:57:45 UTC,405589
104965,7001420,financeUuid,de26d983-232a-4778-a763-3db403490e2e,13aa7715-e933-43aa-870b-157e6df7e862,2025-01-14 16:36:04 UTC,306116
104966,7001420,financeUuid,13aa7715-e933-43aa-870b-157e6df7e862,1d926b28-3f8f-48e1-9c6b-725f254ab6c7,2025-07-31 14:25:23 UTC,720496
104967,7001420,financeUuid,1d926b28-3f8f-48e1-9c6b-725f254ab6c7,bf2a1ef1-586f-49c2-acdd-d1ac12da369d,2024-03-22 18:00:45 UTC,105738
104968,7001420,financeUuid,bf2a1ef1-586f-49c2-acdd-d1ac12da369d,312d46fe-d204-4c1d-b122-a4989fc9b372,2025-05-04 08:36:38 UTC,670236
104969,7001421,financeUuid,4696c6cf-f63f-4596-8c30-2725e85b8332,5e71d0d9-f925-4eb3-becc-f6f86afe7c4e,2025-06-12 06:29:37 UTC,470483
104970,7001421,financeUuid,5e71d0d9-f925-4eb3-becc-f6f86afe7c4e,981c3439-cee9-4e24-b2e0-a1574628dd16,2025-05-30 11:30:43 UTC,30087
104971,7001421,financeUuid,981c3439-cee9-4e24-b2e0-a1574628dd16,75e910ce-a885-42d1-b0a3-d93b85253fad,2026-04-29 16:16:30 UTC,59160
104972,7001422,financeUuid,d8431c97-f5fd-4fff-b18a-038fc26ea799,baa3d6ac-eafc-4913-b63c-6d681de45476,2025-08-05 14:28:45 UTC,887049
104973,7001422,financeUuid,baa3d6ac-eafc-4913-b63c-6d681de45476,8cf7f6d0-92e3-4c23-9a54-717afc7edd00,2024-02-28 00:18:55 UTC,152979
104974,7001422,financeUuid,8cf7f6d0-92e3-4c23-9a54-717afc7edd00,329a86d5-c63c-4495-a86c-8bca3d2fec5a,2026-04-04 11:42:09 UTC,487561
104975,7001422,financeUuid,329a86d5-c63c-4495-a86c-8bca3d2fec5a,f2dbc68c-b649-43f4-a3bf-ba66eb1d7c13,2026-01-23 12:39:23 UTC,612017
104976,7001422,financeUuid,f2dbc68c-b649-43f4-a3bf-ba66eb1d7c13,83207d70-f33f-4cbd-b35d-f22b6b4b4868,2025-12-14 10:14:46 UTC,857722
104977,7001423,financeUuid,3841c9cb-22f2-4447-b11f-d479ff4947f8,d5e50420-358f-493d-a9cb-59e567be6d25,2025-10-30 22:07:03 UTC,490922
104978,7001423,financeUuid,d5e50420-358f-493d-a9cb-59e567be6d25,cd6e409c-8449-4dc3-bc9a-9c834e954afe,2026-03-02 09:19:14 UTC,57423
104979,7001423,financeUuid,cd6e409c-8449-4dc3-bc9a-9c834e954afe,63838693-b73b-4b18-bda5-18eb501125d7,2024-07-18 20:11:01 UTC,578602
104980,7001423,financeUuid,63838693-b73b-4b18-bda5-18eb501125d7,d7a79853-f853-4542-ad0c-98e134c49dfe,2024-04-26 23:16:01 UTC,918419
104981,7001424,financeUuid,4f895a1e-97ef-4f13-a489-e89ba98c01dd,62f2f400-fc09-4b00-a9e2-604d9ff60433,2025-06-12 08:07:35 UTC,422217
104982,7001424,financeUuid,62f2f400-fc09-4b00-a9e2-604d9ff60433,20069bb8-5fbb-425b-9bf6-5cab60b6f3fc,2025-12-25 09:11:09 UTC,210010
104983,7001425,financeUuid,d2843274-fe28-4b9a-881c-4dcdb42cdb45,814249f8-09aa-482e-a8c4-2607d86fac2f,2025-08-24 13:01:22 UTC,997674
104984,7001425,financeUuid,814249f8-09aa-482e-a8c4-2607d86fac2f,23f7c7f6-424b-4530-a87e-791bd9cfb58d,2024-07-30 22:53:55 UTC,704315
104985,7001425,financeUuid,23f7c7f6-424b-4530-a87e-791bd9cfb58d,56c7d142-c555-4399-92c5-fb1cf1e946aa,2025-12-11 18:26:49 UTC,724170
104986,7001425,financeUuid,56c7d142-c555-4399-92c5-fb1cf1e946aa,ba865f36-eca0-4c9b-8268-374452a94fc0,2026-04-18 05:19:51 UTC,537994
104987,7001426,financeUuid,26fe523e-0665-44ab-b81f-13a3e8280265,bb1372d3-7343-4cfc-9a01-f6b01f26b511,2024-11-26 09:51:32 UTC,174540
104988,7001426,financeUuid,bb1372d3-7343-4cfc-9a01-f6b01f26b511,ffcbda8c-25eb-4329-b268-1d2ecf68c355,2025-09-23 09:33:52 UTC,462466
104989,7001426,financeUuid,ffcbda8c-25eb-4329-b268-1d2ecf68c355,ad0d3adf-ebce-4b7f-8801-a645a4f3b158,2024-04-25 04:26:49 UTC,253783
104990,7001426,financeUuid,ad0d3adf-ebce-4b7f-8801-a645a4f3b158,d2baa058-bcfc-4409-84e0-3a51e1274119,2026-03-15 09:10:48 UTC,439458
104991,7001426,financeUuid,d2baa058-bcfc-4409-84e0-3a51e1274119,fc04aac6-0aa8-4e43-ad3b-c2310c3293ad,2025-04-14 04:17:13 UTC,501546
104992,7001427,financeUuid,13849524-4e79-4472-80e8-d4ab2100497c,5000424c-894b-440e-9ede-740ca2f7ebb7,2025-11-09 09:01:32 UTC,197146
104993,7001427,financeUuid,5000424c-894b-440e-9ede-740ca2f7ebb7,c5b66dae-7651-48d0-8f2f-4a74669cc5f9,2025-07-23 22:26:25 UTC,255592
104994,7001428,financeUuid,a74f34d1-cc94-4353-a70a-0d077e17f5cf,ebb0c06e-197f-4d4c-8ddb-4dbcc5f28471,2025-07-19 18:59:10 UTC,612412
104995,7001428,financeUuid,ebb0c06e-197f-4d4c-8ddb-4dbcc5f28471,8b79fdc7-26af-492f-95a8-c2d658ea9d3f,2024-01-05 03:20:49 UTC,263426
104996,7001429,financeUuid,3dbf24b1-1574-45b7-8eb1-26d0f0751477,1097a06c-3de6-4a27-91ad-8452780bc2a3,2026-04-21 00:04:47 UTC,314589
104997,7001429,financeUuid,1097a06c-3de6-4a27-91ad-8452780bc2a3,d758b9a4-c086-4eb3-b55e-2478c84fe1cf,2024-01-14 03:21:08 UTC,723863
104998,7001429,financeUuid,d758b9a4-c086-4eb3-b55e-2478c84fe1cf,a6ae5593-0bf1-4a35-a056-a542955138f2,2026-01-15 10:57:44 UTC,62488
104999,7001429,financeUuid,a6ae5593-0bf1-4a35-a056-a542955138f2,2ef339fd-cc32-4a79-9478-6d737c88b591,2024-08-06 01:53:43 UTC,53268
105000,7001430,financeUuid,8291527a-4c34-4b95-b254-da4e3c9e3178,6a6aa20a-c259-45bf-9bcd-62474bffc341,2025-10-06 08:55:24 UTC,869123
105001,7001430,financeUuid,6a6aa20a-c259-45bf-9bcd-62474bffc341,6a5e663b-653d-4663-926a-558f3b3532a6,2024-09-15 22:06:31 UTC,891350
105002,7001430,financeUuid,6a5e663b-653d-4663-926a-558f3b3532a6,2b1662ca-1a98-40a0-8e44-93cd960006f9,2024-09-11 03:42:12 UTC,360241
105003,7001430,financeUuid,2b1662ca-1a98-40a0-8e44-93cd960006f9,38bee87e-635d-4d48-a851-4f5c72fa96a6,2025-07-07 01:38:39 UTC,301741
105004,7001430,financeUuid,38bee87e-635d-4d48-a851-4f5c72fa96a6,e4d7c7b3-9881-4379-b9b4-ad5eebee10e2,2025-12-24 22:21:49 UTC,734134
105005,7001431,financeUuid,bacd7a40-362b-4202-8866-ab6cec2519bf,40db28f7-c52b-402b-ba7a-72fa6f0b0df3,2025-04-28 20:10:55 UTC,981359
105006,7001431,financeUuid,40db28f7-c52b-402b-ba7a-72fa6f0b0df3,b0b24e57-18d3-44e1-a959-0e76209c91ed,2026-01-13 12:33:05 UTC,70550
105007,7001431,financeUuid,b0b24e57-18d3-44e1-a959-0e76209c91ed,bf602b4d-b182-4930-b0b1-3cbbed3ff98f,2025-12-08 03:57:01 UTC,304570
105008,7001431,financeUuid,bf602b4d-b182-4930-b0b1-3cbbed3ff98f,257ad85a-be68-4d76-a94f-2a18664f2a72,2024-03-14 08:21:44 UTC,82492
105009,7001431,financeUuid,257ad85a-be68-4d76-a94f-2a18664f2a72,eb1c7a58-4e58-4e58-9710-e6c3d8031c1e,2025-04-07 09:37:03 UTC,433384
105010,7001432,financeUuid,22e43069-1f9d-4a08-80ed-df660c1adae2,46400a52-584c-44c0-b392-9759ca4d869f,2026-03-10 21:27:12 UTC,370713
105011,7001432,financeUuid,46400a52-584c-44c0-b392-9759ca4d869f,9ed0f21e-07f0-45cf-a187-d8adef1fc3bf,2026-01-21 23:05:05 UTC,300953
105012,7001432,financeUuid,9ed0f21e-07f0-45cf-a187-d8adef1fc3bf,e621d49d-5825-484b-a0da-aae106051a46,2026-01-12 22:00:06 UTC,629760
105013,7001432,financeUuid,e621d49d-5825-484b-a0da-aae106051a46,772e7673-5556-477f-a5b2-620f349d94ae,2024-02-22 16:53:19 UTC,919056
105014,7001433,financeUuid,48a2d89b-ee1b-4e2d-bcb1-845e25edd188,dc5ad5b7-1d42-4d5a-9708-c6a32e4c5368,2024-08-07 19:57:15 UTC,68567
105015,7001433,financeUuid,dc5ad5b7-1d42-4d5a-9708-c6a32e4c5368,f655a0a0-be1e-4389-bc55-c7966cedf869,2024-08-09 20:35:37 UTC,331765
105016,7001433,financeUuid,f655a0a0-be1e-4389-bc55-c7966cedf869,b39f4a17-aae0-49d7-b010-c41ed27177a4,2025-01-16 14:05:43 UTC,490512
105017,7001433,financeUuid,b39f4a17-aae0-49d7-b010-c41ed27177a4,bccf7afa-f470-4509-9bb1-966e61e3a345,2025-10-29 19:44:19 UTC,249353
105018,7001434,financeUuid,ab96dcb7-2219-4d6e-ba8d-c015c3290f1c,18dcd5e0-4395-408b-9ef7-849aae6cb84a,2024-12-12 10:14:08 UTC,257066
105019,7001434,financeUuid,18dcd5e0-4395-408b-9ef7-849aae6cb84a,20da4097-6a50-4bd8-83a1-462eb84a754f,2024-06-01 14:14:12 UTC,480615
105020,7001434,financeUuid,20da4097-6a50-4bd8-83a1-462eb84a754f,8b0901c0-5413-4503-a79e-9a8bb5ce6929,2025-09-06 03:33:00 UTC,191836
105021,7001434,financeUuid,8b0901c0-5413-4503-a79e-9a8bb5ce6929,7f7623d1-0329-4527-b7c5-e7bd9ab57544,2024-12-16 01:40:55 UTC,138467
105022,7001434,financeUuid,7f7623d1-0329-4527-b7c5-e7bd9ab57544,637b4506-622c-4f40-ad29-a62333dda38f,2026-01-18 21:09:27 UTC,415871
105023,7001435,financeUuid,99096d67-ed76-4d33-af0b-6bd25ab59fbc,e9322086-8f1e-4046-b461-9f31c3484c48,2024-05-24 17:41:54 UTC,819489
105024,7001435,financeUuid,e9322086-8f1e-4046-b461-9f31c3484c48,20f741ac-059d-40dd-a21f-902792009599,2024-06-23 12:18:55 UTC,574217
105025,7001435,financeUuid,20f741ac-059d-40dd-a21f-902792009599,f842036e-5c62-4d78-8673-6d85b0f99043,2024-04-15 07:42:07 UTC,162920
105026,7001435,financeUuid,f842036e-5c62-4d78-8673-6d85b0f99043,3ed94980-8620-4bdc-9b2f-4611f080ed8e,2024-05-31 08:13:00 UTC,790276
105027,7001436,financeUuid,5f3a46d7-b3f8-4859-9a09-4adbd1b96be9,7b6f7719-cf67-4c53-8d65-75a1b61b021f,2025-08-14 22:40:24 UTC,532371
105028,7001436,financeUuid,7b6f7719-cf67-4c53-8d65-75a1b61b021f,2a8c9543-505a-4a80-b8ba-85473648fb09,2024-11-16 13:43:19 UTC,660825
105029,7001436,financeUuid,2a8c9543-505a-4a80-b8ba-85473648fb09,8b634142-1b11-4e8c-ad84-919a7f66d1d9,2024-10-15 21:45:05 UTC,741649
105030,7001436,financeUuid,8b634142-1b11-4e8c-ad84-919a7f66d1d9,8efd3337-7d4e-46e1-8dea-b4a973975d6a,2024-07-11 04:52:11 UTC,762340
105031,7001437,financeUuid,94fcc1c2-6573-4e63-bc0f-f7d9640a9fb3,1ff86bdf-5e2d-4010-88ed-eba05b6fb5c4,2026-04-26 15:04:02 UTC,569512
105032,7001437,financeUuid,1ff86bdf-5e2d-4010-88ed-eba05b6fb5c4,7d6d7323-ccbf-463b-9633-137069b785cc,2026-02-24 08:09:22 UTC,399384
105033,7001438,financeUuid,f72b8fa8-cf8b-485e-92a0-e77400f74a1d,d05f3616-0b6a-40e6-b3ef-22b0663c4115,2025-07-27 18:59:09 UTC,570999
105034,7001438,financeUuid,d05f3616-0b6a-40e6-b3ef-22b0663c4115,513f548f-91d6-4eb2-a844-11e40a649b71,2024-10-16 16:55:33 UTC,739958
105035,7001438,financeUuid,513f548f-91d6-4eb2-a844-11e40a649b71,edde2942-83f7-4ae7-b6c4-ccfd005627a6,2024-04-28 11:38:03 UTC,871162
105036,7001438,financeUuid,edde2942-83f7-4ae7-b6c4-ccfd005627a6,db5989d6-d433-414f-b791-981ec1306233,2025-03-22 23:04:37 UTC,137253
105037,7001439,financeUuid,c112d144-671f-49fc-8a5e-93edfe95e0d0,b77a3412-1878-47b3-99e5-17e9a7f9958f,2026-02-11 05:04:16 UTC,173777
105038,7001439,financeUuid,b77a3412-1878-47b3-99e5-17e9a7f9958f,dcdb9903-a28b-4ed3-9035-9996de440aff,2025-02-10 09:33:17 UTC,726585
105039,7001439,financeUuid,dcdb9903-a28b-4ed3-9035-9996de440aff,6467f7ed-0e47-4527-8919-339fd157e56e,2025-04-17 22:48:26 UTC,275078
105040,7001440,financeUuid,009faca5-e42a-423c-8c09-8f3245c51895,fb93b314-dd22-4bee-bd10-ba63cf1bb0dc,2025-04-21 07:05:17 UTC,103382
105041,7001440,financeUuid,fb93b314-dd22-4bee-bd10-ba63cf1bb0dc,662181a6-f3e1-4a78-8d07-246ae9a54ce4,2024-03-02 16:40:33 UTC,680151
105042,7001441,financeUuid,817f0e02-cb33-4ac3-9740-c4ed5c25d181,a7c06239-436f-4cbe-b748-260abf33d9b5,2025-07-05 07:59:19 UTC,425187
105043,7001441,financeUuid,a7c06239-436f-4cbe-b748-260abf33d9b5,70a894ea-4cde-4913-9aae-dd901d9f0989,2024-04-10 17:32:19 UTC,368620
105044,7001441,financeUuid,70a894ea-4cde-4913-9aae-dd901d9f0989,347e4697-c2f2-4e63-b621-26b5dc22403e,2024-07-06 08:15:18 UTC,717255
105045,7001441,financeUuid,347e4697-c2f2-4e63-b621-26b5dc22403e,45790d27-6399-4ad9-831f-7242d241d61a,2025-11-23 10:50:09 UTC,312784
105046,7001441,financeUuid,45790d27-6399-4ad9-831f-7242d241d61a,27dc3672-6e29-4ab0-862c-7ce6c70f2153,2024-08-21 12:32:00 UTC,85132
105047,7001442,financeUuid,dc697c94-b3ea-4444-be9e-fc0a7e81b751,2a4092e9-0d1e-4ba8-91d0-2bdaa8cb2810,2024-02-26 17:13:34 UTC,485817
105048,7001442,financeUuid,2a4092e9-0d1e-4ba8-91d0-2bdaa8cb2810,2de8c018-202f-4d8d-89c8-493b4c6d9df0,2025-08-16 15:48:00 UTC,41132
105049,7001442,financeUuid,2de8c018-202f-4d8d-89c8-493b4c6d9df0,29ca4b52-5d92-4ba7-843a-e38e017e08e2,2026-03-27 08:44:00 UTC,570799
105050,7001442,financeUuid,29ca4b52-5d92-4ba7-843a-e38e017e08e2,d5a735aa-487b-4b53-946f-8fe51769a3a7,2024-12-07 06:11:07 UTC,776757
105051,7001442,financeUuid,d5a735aa-487b-4b53-946f-8fe51769a3a7,31025ba1-09c0-4b6e-9470-e81eab429b35,2025-05-02 11:29:22 UTC,74064
105052,7001443,financeUuid,f5a9964f-db40-40bd-92f1-77c69cc1d0d3,3856fd02-d9f8-4d6a-8a5b-013955a26e45,2026-04-20 21:25:39 UTC,388547
105053,7001443,financeUuid,3856fd02-d9f8-4d6a-8a5b-013955a26e45,e9d4f12e-3f9e-40fd-a8f4-34251fb62b60,2024-10-10 12:00:31 UTC,424171
105054,7001443,financeUuid,e9d4f12e-3f9e-40fd-a8f4-34251fb62b60,bf787f10-9dda-4268-bc66-669ebc143421,2025-10-29 23:34:09 UTC,206773
105055,7001443,financeUuid,bf787f10-9dda-4268-bc66-669ebc143421,03929dd5-171e-402d-b46a-33c8183def5c,2024-04-17 20:56:18 UTC,812463
105056,7001444,financeUuid,d38e279f-8788-429f-9e13-fd93201aa2c0,a034d55c-698e-42be-baa5-64c53365d863,2025-04-01 13:07:07 UTC,56979
105057,7001444,financeUuid,a034d55c-698e-42be-baa5-64c53365d863,b72198ba-e331-47cd-8012-c7e80a0bb50a,2024-06-04 05:22:05 UTC,310253
105058,7001444,financeUuid,b72198ba-e331-47cd-8012-c7e80a0bb50a,e12390c7-e3df-4d77-8101-3f83d8608384,2024-10-30 12:17:34 UTC,312409
105059,7001444,financeUuid,e12390c7-e3df-4d77-8101-3f83d8608384,5638d072-6cd9-49cb-99e6-20f23c0dadb4,2024-03-29 07:54:47 UTC,176711
105060,7001445,financeUuid,65afbf24-3504-4a26-baaf-aedfaa87f0a4,0047dc17-352c-4ed1-975a-1f7478f8c1e3,2025-09-10 14:41:04 UTC,508246
105061,7001445,financeUuid,0047dc17-352c-4ed1-975a-1f7478f8c1e3,fd34e890-a541-47e6-bafe-06034cb88835,2026-04-30 21:42:39 UTC,904975
105062,7001445,financeUuid,fd34e890-a541-47e6-bafe-06034cb88835,c23ab42f-01d1-49ac-b139-0b4ec6652e44,2026-04-19 07:11:58 UTC,565663
105063,7001445,financeUuid,c23ab42f-01d1-49ac-b139-0b4ec6652e44,8d5a2969-1684-4d0a-880c-efcd727b09b7,2026-02-25 11:32:25 UTC,287639
105064,7001445,financeUuid,8d5a2969-1684-4d0a-880c-efcd727b09b7,e3c3d2e2-3097-4be1-8529-5fa7ec79fa26,2024-07-03 15:55:04 UTC,681157
105065,7001446,financeUuid,7e8425fe-3249-4ce6-b0fd-2fb26e6e61df,f4866e9d-1914-473d-ab33-3dc4ce5da050,2026-04-27 14:54:02 UTC,116935
105066,7001446,financeUuid,f4866e9d-1914-473d-ab33-3dc4ce5da050,9c82fc5a-d29c-427b-aa71-95bb0ce62c47,2025-01-23 20:15:38 UTC,929983
105067,7001446,financeUuid,9c82fc5a-d29c-427b-aa71-95bb0ce62c47,2d11bca4-3e2e-4329-a044-5209d346db2b,2024-10-28 07:52:25 UTC,426607
105068,7001446,financeUuid,2d11bca4-3e2e-4329-a044-5209d346db2b,254d78ff-4ea8-40bf-8046-acb9e26e9c7b,2024-11-21 03:05:58 UTC,133954
105069,7001447,financeUuid,93934b5b-7904-4ccd-925a-040526153914,7e74b64d-25fe-46b8-8c9e-da6a633d01fd,2025-04-27 09:28:13 UTC,73233
105070,7001447,financeUuid,7e74b64d-25fe-46b8-8c9e-da6a633d01fd,631664e8-fa58-48d0-a922-88b1bc6e7c9b,2025-09-10 16:30:18 UTC,25629
105071,7001447,financeUuid,631664e8-fa58-48d0-a922-88b1bc6e7c9b,4f3ba0e4-daaf-4eb1-9675-9909212c19d8,2025-02-13 04:06:22 UTC,140500
105072,7001448,financeUuid,c5b902d3-84ce-4820-a7ae-e77ca6c93535,f6ea2c2b-8d5f-4821-886a-50f8c24f3faa,2024-09-07 22:56:34 UTC,91449
